Date,Close
04/02/2015,54.3
05/02/2015,55
06/02/2015,54.63
09/02/2015,55.02
10/02/2015,55.74
11/02/2015,55.8
12/02/2015,57.24
13/02/2015,56.9
17/02/2015,57.63
18/02/2015,56.54
19/02/2015,56.81
20/02/2015,56.81
23/02/2015,56.54
24/02/2015,56.56
25/02/2015,56.16
26/02/2015,56.43
27/02/2015,57.35
02/03/2015,57.76
03/03/2015,56.97
04/03/2015,57.15
05/03/2015,57.89
06/03/2015,57.09
09/03/2015,56.49
10/03/2015,56.86
11/03/2015,56.93
12/03/2015,56.99
13/03/2015,55.98
16/03/2015,56.34
17/03/2015,56.19
18/03/2015,56.38
19/03/2015,58.32
20/03/2015,57.18
23/03/2015,56.33
24/03/2015,55.48
25/03/2015,54.69
26/03/2015,54.58
27/03/2015,54.04
30/03/2015,54.6
31/03/2015,53.79
01/04/2015,52.45
02/04/2015,52.75
06/04/2015,53.07
07/04/2015,52.55
08/04/2015,52.72
09/04/2015,52.72
10/04/2015,54.29
13/04/2015,53.82
14/04/2015,53.15
15/04/2015,52.86
16/04/2015,52.77
17/04/2015,53.38
20/04/2015,54.21
21/04/2015,56.15
22/04/2015,55.94
23/04/2015,56.01
24/04/2015,59.18
27/04/2015,58.59
28/04/2015,59.45
29/04/2015,60.18
30/04/2015,58.84
01/05/2015,59.18
04/05/2015,60.35
05/05/2015,59.51
06/05/2015,58.91
07/05/2015,58.87
08/05/2015,59.71
11/05/2015,59.35
12/05/2015,58.64
13/05/2015,58.75
14/05/2015,59.31
15/05/2015,59.28
18/05/2015,59.86
19/05/2015,59.24
20/05/2015,59.22
21/05/2015,59.38
22/05/2015,59.29
26/05/2015,59.27
27/05/2015,59.7
28/05/2015,61.18
29/05/2015,60.67
01/06/2015,61.74
02/06/2015,62.37
03/06/2015,63.4
04/06/2015,62.79
05/06/2015,62.91
08/06/2015,61.99
09/06/2015,61.58
10/06/2015,62.52
11/06/2015,62.96
12/06/2015,63.02
15/06/2015,63.22
16/06/2015,64.29
17/06/2015,62.29
18/06/2015,62.15
19/06/2015,63.24
22/06/2015,63.31
23/06/2015,62.98
24/06/2015,61.12
25/06/2015,61.57
26/06/2015,62.63
29/06/2015,61.65
30/06/2015,62.71
01/07/2015,63.22
02/07/2015,63.29
06/07/2015,62.5
07/07/2015,63.5
08/07/2015,62.74
09/07/2015,62.2
10/07/2015,62.94
13/07/2015,63.61
14/07/2015,64.31
15/07/2015,64.63
16/07/2015,65.37
17/07/2015,64.93
20/07/2015,66.04
21/07/2015,65.16
22/07/2015,65.23
23/07/2015,65.59
24/07/2015,60.4
27/07/2015,60.98
28/07/2015,61.2
29/07/2015,62.6
30/07/2015,62.36
31/07/2015,62.7
03/08/2015,62.61
04/08/2015,61.44
05/08/2015,62.07
06/08/2015,60.94
07/08/2015,60.73
10/08/2015,61.7
11/08/2015,61.15
