Date,Close
26/09/2013,57.64
27/09/2013,57.67
30/09/2013,58.29
01/10/2013,59.32
02/10/2013,60.41
03/10/2013,59.92
04/10/2013,60.7
07/10/2013,58.37
08/10/2013,56.51
09/10/2013,55.98
10/10/2013,58.1
11/10/2013,57.73
14/10/2013,57.88
15/10/2013,57.38
16/10/2013,59.79
17/10/2013,61.94
18/10/2013,64.89
21/10/2013,64.38
22/10/2013,64.69
23/10/2013,64.93
24/10/2013,65.12
25/10/2013,65.35
28/10/2013,65.79
29/10/2013,65.87
30/10/2013,64.27
31/10/2013,64.59
01/11/2013,64.43
04/11/2013,65.97
05/11/2013,66.1
06/11/2013,66.3
07/11/2013,62.11
08/11/2013,63.49
11/11/2013,64.73
12/11/2013,65.19
13/11/2013,66.08
14/11/2013,67.38
15/11/2013,68.59
18/11/2013,67.64
19/11/2013,67.19
20/11/2013,66.17
21/11/2013,67.18
22/11/2013,68.84
25/11/2013,68.76
26/11/2013,69.04
27/11/2013,68.89
29/11/2013,68.73
02/12/2013,69.97
03/12/2013,68.78
04/12/2013,68.51
05/12/2013,68.85
06/12/2013,69.97
09/12/2013,70.99
10/12/2013,71.72
11/12/2013,69.98
12/12/2013,70.59
13/12/2013,71.99
16/12/2013,73.32
17/12/2013,74.1
18/12/2013,75.72
19/12/2013,74.87
20/12/2013,77.35
23/12/2013,77.1
24/12/2013,76.81
26/12/2013,77.87
27/12/2013,77.24
30/12/2013,76.99
31/12/2013,77.95
02/01/2014,76.49
03/01/2014,77.16
06/01/2014,77.37
07/01/2014,77.78
08/01/2014,78.78
09/01/2014,78.26
10/01/2014,79.15
13/01/2014,77.08
14/01/2014,78.82
15/01/2014,81.68
16/01/2014,82.01
17/01/2014,81.09
21/01/2014,81.51
22/01/2014,81.59
23/01/2014,83.32
24/01/2014,79.5
27/01/2014,78.23
28/01/2014,81.56
29/01/2014,79.99
30/01/2014,81.6
31/01/2014,80.94
03/02/2014,74.46
04/02/2014,76.87
05/02/2014,76.81
06/02/2014,79.45
07/02/2014,80.6
10/02/2014,79.18
11/02/2014,81.91
12/02/2014,82.63
13/02/2014,82.71
14/02/2014,83.31
18/02/2014,85.11
19/02/2014,84.59
20/02/2014,86.78
21/02/2014,86.59
24/02/2014,87.43
25/02/2014,87.9
26/02/2014,86.21
27/02/2014,88.08
28/02/2014,88.34
03/03/2014,87.5
04/03/2014,90.52
05/03/2014,89.33
06/03/2014,88.5
07/03/2014,88.49
10/03/2014,91.82
11/03/2014,89.95
12/03/2014,91.92
13/03/2014,89.31
14/03/2014,90.09
17/03/2014,90.91
18/03/2014,91.88
19/03/2014,92.66
20/03/2014,94.76
21/03/2014,94.91
24/03/2014,92.69
25/03/2014,93.13
26/03/2014,91.68
27/03/2014,90.83
28/03/2014,92.43
31/03/2014,94.94
01/04/2014,95.94
02/04/2014,95.04
03/04/2014,94.57
04/04/2014,91.87
07/04/2014,85.66
08/04/2014,87.9
09/04/2014,90.98
10/04/2014,88.17
11/04/2014,87.41
14/04/2014,87.18
15/04/2014,88.49
16/04/2014,91.49
17/04/2014,93.47
21/04/2014,93.25
22/04/2014,96.1
23/04/2014,94.46
24/04/2014,95.02
25/04/2014,92.35
28/04/2014,90.37
29/04/2014,92.89
30/04/2014,93.83
01/05/2014,93.17
02/05/2014,94
05/05/2014,94.45
06/05/2014,93.43
07/05/2014,93.34
08/05/2014,92.89
09/05/2014,93.47
12/05/2014,97.67
13/05/2014,97.65
14/05/2014,96.73
15/05/2014,94.44
16/05/2014,95.36
19/05/2014,96.61
20/05/2014,96.38
21/05/2014,97.47
22/05/2014,98.78
23/05/2014,99.89
27/05/2014,101.27
28/05/2014,100.93
29/05/2014,101.51
30/05/2014,101.05
02/06/2014,101.5
03/06/2014,100.99
04/06/2014,102.21
05/06/2014,105.95
06/06/2014,105.97
09/06/2014,107.74
10/06/2014,107.17
11/06/2014,107.05
12/06/2014,105.01
13/06/2014,105.39
16/06/2014,105.16
17/06/2014,102.75
18/06/2014,104.77
19/06/2014,104.23
20/06/2014,105.25
23/06/2014,105.37
24/06/2014,103.71
25/06/2014,105.58
26/06/2014,105.28
27/06/2014,104.89
30/06/2014,104.73
01/07/2014,107.21
02/07/2014,107.5
03/07/2014,108.96
07/07/2014,106.36
08/07/2014,106.28
09/07/2014,108.35
10/07/2014,107.69
11/07/2014,107.39
14/07/2014,109.5
15/07/2014,107.66
16/07/2014,108.23
17/07/2014,110.06
18/07/2014,112.04
21/07/2014,111.78
22/07/2014,113.33
23/07/2014,112.77
24/07/2014,112.63
25/07/2014,112.69
28/07/2014,111.18
29/07/2014,110.46
30/07/2014,110.55
31/07/2014,105.9
01/08/2014,105.87
04/08/2014,106.98
05/08/2014,105.77
06/08/2014,105.44
07/08/2014,105.23
08/08/2014,107.25
11/08/2014,109.42
12/08/2014,109.63
13/08/2014,110.85
14/08/2014,111.55
15/08/2014,111.71
18/08/2014,114.29
19/08/2014,115.41
20/08/2014,116.7
21/08/2014,116.27
22/08/2014,117.23
25/08/2014,117.98
26/08/2014,118.33
27/08/2014,117.64
28/08/2014,117.1
29/08/2014,117.65
02/09/2014,118.84
03/09/2014,118.22
04/09/2014,118.3
05/09/2014,118.51
08/09/2014,118.3
09/09/2014,115.56
10/09/2014,115.2
11/09/2014,116.1
12/09/2014,116.6
15/09/2014,116.29
16/09/2014,117.71
17/09/2014,117.64
18/09/2014,118.7
19/09/2014,116.7
22/09/2014,114.85
23/09/2014,113.47
24/09/2014,114.14
25/09/2014,110.98
26/09/2014,112.5
29/09/2014,112.52
30/09/2014,111.1
01/10/2014,104.43
02/10/2014,105.45
03/10/2014,109.16
06/10/2014,107.06
07/10/2014,99.27
08/10/2014,103.12
09/10/2014,97.91
10/10/2014,93.74
13/10/2014,90.3
14/10/2014,92.45
15/10/2014,93.43
16/10/2014,99.64
17/10/2014,103.27
20/10/2014,104.01
21/10/2014,108.65
22/10/2014,104.9
23/10/2014,107.41
24/10/2014,107.96
27/10/2014,106.16
28/10/2014,108.74
29/10/2014,107.16
30/10/2014,106.12
31/10/2014,110.06
03/11/2014,111.81
04/11/2014,109.6
05/11/2014,111.17
06/11/2014,113.76
07/11/2014,113.39
10/11/2014,113.7
11/11/2014,113.98
12/11/2014,114.43
13/11/2014,113.55
14/11/2014,115.17
17/11/2014,113.01
18/11/2014,114.17
19/11/2014,114.3
20/11/2014,114.52
21/11/2014,114.71
24/11/2014,115.74
25/11/2014,119.02
26/11/2014,118.7
28/11/2014,113.31
01/12/2014,106.37
02/12/2014,108.74
03/12/2014,112.51
04/12/2014,113.35
05/12/2014,114.54
08/12/2014,110.84
09/12/2014,109.31
10/12/2014,108.21
11/12/2014,106.53
12/12/2014,99.68
15/12/2014,99.46
16/12/2014,99.71
17/12/2014,99.19
18/12/2014,100.76
19/12/2014,101.33
22/12/2014,102.37
23/12/2014,104.68
24/12/2014,104.84
26/12/2014,106.03
29/12/2014,105.69
30/12/2014,104.12
31/12/2014,102.01
02/01/2015,103.59
05/01/2015,92.25
06/01/2015,89.39
07/01/2015,88.58
08/01/2015,90.47
09/01/2015,89.29
12/01/2015,85.78
13/01/2015,85.81
14/01/2015,84
15/01/2015,83.11
16/01/2015,82.31
20/01/2015,84.47
21/01/2015,87.56
22/01/2015,86.03
23/01/2015,88.43
26/01/2015,90.46
27/01/2015,88.72
28/01/2015,86.26
29/01/2015,86.32
30/01/2015,82.85
02/02/2015,85.15
03/02/2015,90.09
04/02/2015,89
05/02/2015,89
06/02/2015,89.72
09/02/2015,90.97
10/02/2015,91.07
11/02/2015,90.06
12/02/2015,91.57
13/02/2015,92.98
17/02/2015,94.29
18/02/2015,95.39
19/02/2015,94.81
20/02/2015,95.98
23/02/2015,94.54
24/02/2015,93.86
25/02/2015,94.06
26/02/2015,94.26
27/02/2015,93.06
02/03/2015,94.66
03/03/2015,94.31
04/03/2015,92.34
05/03/2015,92.06
06/03/2015,90.5
09/03/2015,90.82
10/03/2015,87.05
11/03/2015,87.61
12/03/2015,88.2
13/03/2015,87.8
16/03/2015,87.79
17/03/2015,87.33
18/03/2015,88.92
19/03/2015,88.48
20/03/2015,88.85
23/03/2015,88.69
24/03/2015,88.91
25/03/2015,89.17
26/03/2015,91.09
27/03/2015,90.05
30/03/2015,91.86
31/03/2015,91.16
01/04/2015,91.48
02/04/2015,90.65
06/04/2015,93.63
07/04/2015,92.94
08/04/2015,93.17
09/04/2015,94.66
10/04/2015,95.96
13/04/2015,95.83
14/04/2015,97.57
15/04/2015,99.3
16/04/2015,97.49
17/04/2015,96.46
20/04/2015,98.86
21/04/2015,97.9
22/04/2015,95.79
23/04/2015,98.53
24/04/2015,96.64
27/04/2015,96.52
28/04/2015,96.24
29/04/2015,97.76
30/04/2015,96.58
01/05/2015,99.27
04/05/2015,99.02
05/05/2015,100.53
06/05/2015,99.85
07/05/2015,99.3
08/05/2015,101.41
11/05/2015,101.65
12/05/2015,102.98
13/05/2015,103.48
14/05/2015,103.05
15/05/2015,103.17
18/05/2015,103.61
19/05/2015,102.01
20/05/2015,103.25
21/05/2015,105.13
22/05/2015,104.89
26/05/2015,104.36
27/05/2015,104.5
28/05/2015,94.95
29/05/2015,88.91
01/06/2015,90.38
02/06/2015,92.06
03/06/2015,91.63
04/06/2015,91.19
05/06/2015,91.86
08/06/2015,90.34
09/06/2015,88.88
10/06/2015,89.68
11/06/2015,89.72
12/06/2015,91.44
15/06/2015,91.14
16/06/2015,88.76
17/06/2015,90.53
18/06/2015,92.58
19/06/2015,91.92
22/06/2015,92.13
23/06/2015,92.57
24/06/2015,92.32
25/06/2015,89.58
26/06/2015,89.97
29/06/2015,87.24
30/06/2015,87.62
01/07/2015,83.6
02/07/2015,84.28
06/07/2015,83.25
07/07/2015,83.31
08/07/2015,80.05
09/07/2015,81.37
10/07/2015,81.39
13/07/2015,82.01
14/07/2015,82.32
15/07/2015,80.13
16/07/2015,81.78
17/07/2015,81.26
20/07/2015,79.2
21/07/2015,78.77
22/07/2015,77.63
23/07/2015,66.98
24/07/2015,64.72
27/07/2015,65.16
28/07/2015,66.93
29/07/2015,66.88
30/07/2015,66.54
31/07/2015,66.99
03/08/2015,65.28
04/08/2015,65.5
05/08/2015,65.47
06/08/2015,65.66
07/08/2015,63.81
10/08/2015,66.71
11/08/2015,65.84
12/08/2015,66.27
13/08/2015,64.31
14/08/2015,65.33
17/08/2015,65.58
18/08/2015,65.51
19/08/2015,65.56
20/08/2015,64.55
21/08/2015,61.66
24/08/2015,60.92
25/08/2015,60.83
26/08/2015,63.51
27/08/2015,68.3
28/08/2015,67.06
31/08/2015,69.33
01/09/2015,65.34
02/09/2015,67.36
03/09/2015,67.83
04/09/2015,66.08
08/09/2015,67.99
09/09/2015,69.22
10/09/2015,68.98
11/09/2015,69.45
14/09/2015,67.63
15/09/2015,69.83
16/09/2015,72.28
17/09/2015,69.6
18/09/2015,67.13
21/09/2015,67.61
22/09/2015,66.7
23/09/2015,63.3
24/09/2015,61.81
25/09/2015,62.8
28/09/2015,59.48
29/09/2015,59.94
30/09/2015,60.05
01/10/2015,59.84
02/10/2015,59.65
05/10/2015,64.41
06/10/2015,65.73
07/10/2015,67.9
08/10/2015,70.53
09/10/2015,70.76
12/10/2015,69.52
13/10/2015,70.01
14/10/2015,70.2
15/10/2015,69.27
16/10/2015,66.89
19/10/2015,65.39
20/10/2015,66.21
21/10/2015,67.2
22/10/2015,73.9
23/10/2015,73.96
26/10/2015,73.85
27/10/2015,71.98
28/10/2015,74.69
29/10/2015,74.26
30/10/2015,74.86
02/11/2015,76.04
03/11/2015,76.97
04/11/2015,76.56
05/11/2015,78.34
06/11/2015,79.84
09/11/2015,77.5
10/11/2015,77.72
11/11/2015,76.99
12/11/2015,73.49
13/11/2015,74.14
16/11/2015,74.75
17/11/2015,75.66
18/11/2015,76.99
19/11/2015,75.56
20/11/2015,75.58
23/11/2015,76.14
24/11/2015,77.41
25/11/2015,77.88
27/11/2015,77.16
30/11/2015,78.67
01/12/2015,78.41
02/12/2015,76.21
03/12/2015,75.2
04/12/2015,74.14
07/12/2015,70.46
08/12/2015,67.93
09/12/2015,71.07
10/12/2015,71.04
11/12/2015,67.56
14/12/2015,66.13
15/12/2015,67.58
16/12/2015,69.23
17/12/2015,66.9
18/12/2015,67.18
21/12/2015,69.05
22/12/2015,72.05
23/12/2015,74.82
24/12/2015,74.6
28/12/2015,72.47
29/12/2015,73.32
30/12/2015,72.68
31/12/2015,72.54
04/01/2016,70.76
05/01/2016,70.05
06/01/2016,66.7
07/01/2016,62.36
08/01/2016,61.81
11/01/2016,60.96
12/01/2016,61.28
13/01/2016,57.74
14/01/2016,57.14
15/01/2016,54.9
19/01/2016,54
20/01/2016,54.41
21/01/2016,55.31
22/01/2016,57.74
25/01/2016,54.64
26/01/2016,56.89
27/01/2016,55.84
28/01/2016,45.58
29/01/2016,47.91
01/02/2016,48.83
02/02/2016,45.76
03/02/2016,48.43
04/02/2016,48.68
05/02/2016,48.2
08/02/2016,46.61
09/02/2016,44.78
10/02/2016,45.5
11/02/2016,43.34
12/02/2016,45.45
16/02/2016,47.56
17/02/2016,48.18
18/02/2016,49.87
19/02/2016,48.4
22/02/2016,51.61
23/02/2016,49.87
24/02/2016,49.68
25/02/2016,50.36
26/02/2016,51.53
29/02/2016,51.57
01/03/2016,52.47
02/03/2016,54.31
03/03/2016,56.56
04/03/2016,57.49
07/03/2016,59.85
